,article_id,authorId,name,url,Publicationcount,Rank
862,10.1145/243199.243208,145848824,Karen Spärck Jones,https://www.semanticscholar.org/author/145848824,113,3
863,10.1145/243199.243208,145259603,Steve J. Young,https://www.semanticscholar.org/author/145259603,344,4
864,10.1145/243199.243209,1740640,Wessel Kraaij,https://www.semanticscholar.org/author/1740640,221,1
865,10.1145/243199.243209,32112072,Renée Pohlmann,https://www.semanticscholar.org/author/32112072,12,2
866,10.1145/243199.243212,35211746,David A. Hull,https://www.semanticscholar.org/author/35211746,50,1
867,10.1145/243199.243212,1746017,Gregory Grefenstette,https://www.semanticscholar.org/author/1746017,130,2
868,10.1145/243199.243213,144421407,Paraic Sheridan,https://www.semanticscholar.org/author/144421407,21,1
869,10.1145/243199.243213,2788288,Jean Paul Ballerini,https://www.semanticscholar.org/author/2788288,7,2
870,10.1145/243199.243214,1743673,Lucy T. Nowell,https://www.semanticscholar.org/author/1743673,33,1
871,10.1145/243199.243214,33713027,Robert K. France,https://www.semanticscholar.org/author/33713027,17,2
872,10.1145/243199.243214,145783944,Deborah Hix,https://www.semanticscholar.org/author/145783944,90,3
873,10.1145/243199.243214,1746428,Lenwood S. Heath,https://www.semanticscholar.org/author/1746428,159,4
874,10.1145/243199.243214,1705950,Edward A. Fox,https://www.semanticscholar.org/author/1705950,635,5
875,10.1145/243199.243216,1716902,Marti A. Hearst,https://www.semanticscholar.org/author/1716902,280,1
876,10.1145/243199.243216,34165212,Jan O. Pedersen,https://www.semanticscholar.org/author/34165212,77,2
877,10.1145/243199.243218,2566112,Aravindan Veerasamy,https://www.semanticscholar.org/author/2566112,9,1
878,10.1145/243199.243218,2095083,Nicholas J. Belkin,https://www.semanticscholar.org/author/2095083,284,2
879,10.1145/243199.243236,1782594,David G. Hendry,https://www.semanticscholar.org/author/1782594,60,1
880,10.1145/243199.243236,1725719,David J. Harper,https://www.semanticscholar.org/author/1725719,96,2
881,10.1145/243199.243237,1688636,Andreas Henrich,https://www.semanticscholar.org/author/1688636,167,1
882,10.1145/243199.243238,2854265,Brendon Cahoon,https://www.semanticscholar.org/author/2854265,17,1
883,10.1145/243199.243238,1766093,Kathryn S. McKinley,https://www.semanticscholar.org/author/1766093,300,2
884,10.1145/243199.243239,144275474,Amanda Spink,https://www.semanticscholar.org/author/144275474,346,1
885,10.1145/243199.243239,1768212,Abby Goodrum,https://www.semanticscholar.org/author/1768212,82,2
886,10.1145/243199.243239,145752730,David Robins,https://www.semanticscholar.org/author/145752730,56,3
887,10.1145/243199.243239,49227908,Mei Mei Wu,https://www.semanticscholar.org/author/49227908,5,4
888,10.1145/243199.243249,1732821,Giorgio Brajnik,https://www.semanticscholar.org/author/1732821,90,1
889,10.1145/243199.243249,1726978,Stefano Mizzaro,https://www.semanticscholar.org/author/1726978,135,2
890,10.1145/243199.243249,1705232,Carlo Tasso,https://www.semanticscholar.org/author/1705232,135,3
891,10.1145/243199.243250,49600035,King-Lup Liu,https://www.semanticscholar.org/author/49600035,33,1
892,10.1145/243199.243250,1791415,G. Jack Lipovski,https://www.semanticscholar.org/author/1791415,114,2
893,10.1145/243199.243250,2642131,Clement T. Yu,https://www.semanticscholar.org/author/2642131,317,3
894,10.1145/243199.243250,1719172,Naphtali Rishe,https://www.semanticscholar.org/author/1719172,324,4
895,10.1145/243199.243253,145674423,Mohan Kamath,https://www.semanticscholar.org/author/145674423,27,1
896,10.1145/243199.243253,1704729,Krithi Ramamritham,https://www.semanticscholar.org/author/1704729,536,2
897,10.1145/243199.243256,3068105,Kyung-Ah Han,https://www.semanticscholar.org/author/3068105,40,1
898,10.1145/243199.243256,1754166,Sung-Hyon Myaeng,https://www.semanticscholar.org/author/1754166,191,2
899,10.1145/243199.243258,1751206,Justin Zobel,https://www.semanticscholar.org/author/1751206,294,1
900,10.1145/243199.243258,2078729,Philip W. Dart,https://www.semanticscholar.org/author/2078729,35,2
901,10.1145/243199.243261,1680223,Alan F. Smeaton,https://www.semanticscholar.org/author/1680223,596,1
902,10.1145/243199.243261,2470732,Ian K Quigley,https://www.semanticscholar.org/author/2470732,25,2
903,10.1145/243199.243265,2214652,S. Amba,https://www.semanticscholar.org/author/2214652,16,1
904,10.1145/243199.243265,1877353,Natarajan Narasimhamurthi,https://www.semanticscholar.org/author/1877353,39,2
905,10.1145/243199.243265,1397766587,Kevin C. O'Kane,https://www.semanticscholar.org/author/1397766587,25,3
906,10.1145/243199.243265,48595689,Philip M. Turner,https://www.semanticscholar.org/author/48595689,31,4
907,10.1145/243199.243266,145219946,Kui-Lam Kwok,https://www.semanticscholar.org/author/145219946,78,1
908,10.1145/243199.243267,1712221,Carlo Meghini,https://www.semanticscholar.org/author/1712221,154,1
909,10.1145/243199.243267,1731970,Umberto Straccia,https://www.semanticscholar.org/author/1731970,234,2
910,10.1145/243199.243268,1785829,Thomas Roelleke,https://www.semanticscholar.org/author/1785829,108,1
911,10.1145/243199.243268,1703148,Norbert Fuhr,https://www.semanticscholar.org/author/1703148,339,2
912,10.1145/243199.243269,49923063,Joon Ho Lee,https://www.semanticscholar.org/author/49923063,71,1
913,10.1145/243199.243269,2383413,Jeong Soo Ahn,https://www.semanticscholar.org/author/2383413,19,2
914,10.1145/243199.243270,143619007,Jian-Yun Nie,https://www.semanticscholar.org/author/143619007,265,1
915,10.1145/243199.243270,40236943,Martin Brisebois,https://www.semanticscholar.org/author/40236943,5,2
916,10.1145/243199.243270,3311609,Xiaobo Ren,https://www.semanticscholar.org/author/3311609,22,3
917,10.1145/243199.248146,2768186,Kalervo Järvelin,https://www.semanticscholar.org/author/2768186,245,1
918,10.1145/243199.248146,145027547,Jaana Kristensen,https://www.semanticscholar.org/author/145027547,4,2
919,10.1145/243199.248146,144093317,Timo Niemi,https://www.semanticscholar.org/author/144093317,90,3
920,10.1145/243199.248146,1991333,Eero Sormunen,https://www.semanticscholar.org/author/1991333,82,4
921,10.1145/243199.248146,1942885,Heikki Keskustalo,https://www.semanticscholar.org/author/1942885,58,5
922,10.1145/243199.243271,2294702,Farhad Oroumchian,https://www.semanticscholar.org/author/2294702,83,1
923,10.1145/243199.243271,2084143,Robert N. Oddy,https://www.semanticscholar.org/author/2084143,35,2
924,10.1145/243199.243272,1396785771,Berthier A. Ribeiro-Neto,https://www.semanticscholar.org/author/1396785771,104,1
925,10.1145/243199.243272,1704462,Richard R. Muntz,https://www.semanticscholar.org/author/1704462,224,2
926,10.1145/243199.243273,144987107,James P. Callan,https://www.semanticscholar.org/author/144987107,238,1
927,10.1145/243199.243274,144890574,James Allan,https://www.semanticscholar.org/author/144890574,465,1
928,10.1145/243199.243275,35211746,David A. Hull,https://www.semanticscholar.org/author/35211746,50,1
929,10.1145/243199.243275,34165212,Jan O. Pedersen,https://www.semanticscholar.org/author/34165212,77,2
930,10.1145/243199.243275,144418438,Hinrich Schütze,https://www.semanticscholar.org/author/144418438,303,3
931,10.1145/243199.243276,1742457,Leah S. Larkey,https://www.semanticscholar.org/author/1742457,33,1
932,10.1145/243199.243276,144456145,W. Bruce Croft,https://www.semanticscholar.org/author/144456145,554,2
933,10.1145/243199.243277,35153517,David D. Lewis,https://www.semanticscholar.org/author/35153517,101,1
934,10.1145/243199.243277,1716301,Robert E. Schapire,https://www.semanticscholar.org/author/1716301,259,2
935,10.1145/243199.243277,144987107,James P. Callan,https://www.semanticscholar.org/author/144987107,238,3
936,10.1145/243199.243277,47394834,Ron Papka,https://www.semanticscholar.org/author/47394834,18,4
937,10.1145/243199.243278,50056360,William W. Cohen,https://www.semanticscholar.org/author/50056360,421,1
938,10.1145/243199.243278,1740765,Yoram Singer,https://www.semanticscholar.org/author/1740765,210,2
939,10.1145/243199.243279,144594306,Wai Lam,https://www.semanticscholar.org/author/144594306,256,1
940,10.1145/243199.243279,2662634,Snehasis Mukhopadhyay,https://www.semanticscholar.org/author/2662634,111,2
941,10.1145/243199.243279,1699076,Javed Mostafa,https://www.semanticscholar.org/author/1699076,142,3
942,10.1145/243199.243279,2111013,Mathew J. Palakal,https://www.semanticscholar.org/author/2111013,184,4
943,10.1145/243199.243280,1714010,Philippe Mulhem,https://www.semanticscholar.org/author/1714010,170,1
944,10.1145/243199.243280,1807947,Laurence Nigay,https://www.semanticscholar.org/author/1807947,211,2
945,10.1145/243199.243281,144169170,Donna K. Harman,https://www.semanticscholar.org/author/144169170,153,1
946,10.1145/243199.243282,1795622,Marc Rittberger,https://www.semanticscholar.org/author/1795622,95,1
947,10.1145/243199.243283,1725719,David J. Harper,https://www.semanticscholar.org/author/1725719,96,1
948,10.1145/243199.243283,1782594,David G. Hendry,https://www.semanticscholar.org/author/1782594,60,2
949,10.1145/243199.243283,47844301,Jan-Jaap Ijdens,https://www.semanticscholar.org/author/47844301,2,3
950,10.1145/243199.243283,50686770,Joemon M. Jose,https://www.semanticscholar.org/author/50686770,358,4
951,10.1145/243199.243284,1866105,Emmanuel J. Yannakoudakis,https://www.semanticscholar.org/author/1866105,74,1
952,10.1145/243199.243286,2133959,Toshiyuki Masui,https://www.semanticscholar.org/author/2133959,61,1
953,10.1145/243199.243286,35977503,Mitsuru Minakuchi,https://www.semanticscholar.org/author/35977503,35,2
954,10.1145/243199.243286,16326969,George Rome Borden,https://www.semanticscholar.org/author/16326969,2,3
955,10.1145/243199.243286,1746716,Kouichi Kashiwagi,https://www.semanticscholar.org/author/1746716,13,4
956,10.1145/243199.243287,1743673,Lucy T. Nowell,https://www.semanticscholar.org/author/1743673,33,1
957,10.1145/243199.243287,33713027,Robert K. France,https://www.semanticscholar.org/author/33713027,17,2
958,10.1145/243199.243287,1705950,Edward A. Fox,https://www.semanticscholar.org/author/1705950,635,3
959,10.1145/243199.243293,3089230,Nektarios Moumoutzis,https://www.semanticscholar.org/author/3089230,51,1
960,10.1145/243199.243293,13418977,M. Frangonikolakis,https://www.semanticscholar.org/author/13418977,1,2
961,10.1145/243199.243289,51421476,Brad Allen,https://www.semanticscholar.org/author/51421476,15,1
962,10.1145/243199.243289,152818824,John Jensen,https://www.semanticscholar.org/author/152818824,21,2
963,10.1145/243199.243289,145854019,J. Arly Nelson,https://www.semanticscholar.org/author/145854019,194,3
964,10.1145/243199.243289,46614849,Brian Ulicny,https://www.semanticscholar.org/author/46614849,5,4
965,10.1145/243199.243289,1782658,Kristina Lerman,https://www.semanticscholar.org/author/1782658,285,5
966,10.1145/243199.243289,1405647040,Linda Rudell-Betts,https://www.semanticscholar.org/author/1405647040,1,6
967,10.1145/243199.243288,34884727,Markus Dreger,https://www.semanticscholar.org/author/34884727,9,1
968,10.1145/243199.243288,3154839,Stefan Lohrum,https://www.semanticscholar.org/author/3154839,12,2
969,10.1145/243199.243288,2319421,Kai Großjohann,https://www.semanticscholar.org/author/2319421,19,3
970,10.1145/243199.243288,32335413,Claus Dieter Ziegler,https://www.semanticscholar.org/author/32335413,9,4
971,10.1145/243199.243292,1753040,Yves Marcoux,https://www.semanticscholar.org/author/1753040,40,1
972,10.1145/243199.243292,144826085,Martin Sévigny,https://www.semanticscholar.org/author/144826085,7,2
973,10.1145/243199.243295,1712538,Masami Shishibori,https://www.semanticscholar.org/author/1712538,99,1
974,10.1145/243199.243295,8479827,Yoshitaka Hayashi,https://www.semanticscholar.org/author/8479827,152,2
975,10.1145/243199.243295,2290549,Kazuhiro Morita,https://www.semanticscholar.org/author/2290549,134,3
976,10.1145/243199.243295,31629186,Jun-Ichi Aoe,https://www.semanticscholar.org/author/31629186,62,4
977,10.1145/243199.243294,2360883,Takako Tsuji,https://www.semanticscholar.org/author/2360883,10,1
978,10.1145/243199.243294,11511532,Syouji Mizobuchi,https://www.semanticscholar.org/author/11511532,2,2
979,10.1145/243199.243294,1712538,Masami Shishibori,https://www.semanticscholar.org/author/1712538,99,3
980,10.1145/243199.243294,31629186,Jun-Ichi Aoe,https://www.semanticscholar.org/author/31629186,62,4
981,10.1145/243199.243296,1742359,Jussi Karlgren,https://www.semanticscholar.org/author/1742359,255,1
982,10.1145/243199.250974,2752514,Elizabeth D. Liddy,https://www.semanticscholar.org/author/2752514,146,1
983,10.1145/243199.243298,145292542,Colleen Cool,https://www.semanticscholar.org/author/145292542,56,1
984,10.1145/243199.243298,2095083,Nicholas J. Belkin,https://www.semanticscholar.org/author/2095083,284,2
985,10.1145/243199.243298,11318144,Jürgen Koenemann,https://www.semanticscholar.org/author/11318144,3,3
986,10.1145/243199.243300,9390035,Brigitte Le Pévédic,https://www.semanticscholar.org/author/9390035,48,1
987,10.1145/243199.243301,2724097,Gene Golovchinsky,https://www.semanticscholar.org/author/2724097,105,1
988,10.1145/243199.243301,1796394,Mark H. Chignell,https://www.semanticscholar.org/author/1796394,266,2
989,10.1145/243199.243297,50686770,Joemon M. Jose,https://www.semanticscholar.org/author/50686770,358,1
990,10.1145/243199.243297,1725719,David J. Harper,https://www.semanticscholar.org/author/1725719,96,2
991,10.1145/243199.243297,1782594,David G. Hendry,https://www.semanticscholar.org/author/1782594,60,3
992,10.1145/243199.243299,1717622,Kozaburo Hachimura,https://www.semanticscholar.org/author/1717622,95,1
993,10.1145/243199.243302,144798056,Takashi Sato,https://www.semanticscholar.org/author/144798056,1380,1
994,10.1145/243199.243303,1717075,Maristella Agosti,https://www.semanticscholar.org/author/1717075,247,1
995,10.1145/243199.243303,6015941,Rino Bandiera,https://www.semanticscholar.org/author/6015941,105,2
996,10.1145/243199.243303,12726519,Fabio Bazo,https://www.semanticscholar.org/author/12726519,2,3
997,10.1145/243199.243303,3186854,Roberto Colotti,https://www.semanticscholar.org/author/3186854,5,4
998,10.1145/243199.243303,1717514,Silvia Gabrielli,https://www.semanticscholar.org/author/1717514,87,5
999,10.1145/243199.243321,1705950,Edward A. Fox,https://www.semanticscholar.org/author/1705950,635,1
1000,10.1145/243199.243305,3241833,Mark E. Rorvig,https://www.semanticscholar.org/author/3241833,53,1
1001,10.1145/243199.243305,1799848,Matthias Hemmje,https://www.semanticscholar.org/author/1799848,187,2
1002,10.1145/243199.243325,1703148,Norbert Fuhr,https://www.semanticscholar.org/author/1703148,339,1
1003,10.1145/243199.243322,1842701,Encarnacion Rancitelli,https://www.semanticscholar.org/author/1842701,1,1
1004,10.1145/243199.243323,1746017,Gregory Grefenstette,https://www.semanticscholar.org/author/1746017,130,1
1005,10.1145/258525.258528,1788176,Bienvenido Vélez,https://www.semanticscholar.org/author/1788176,14,1
1006,10.1145/258525.258528,144224740,Ron Weiss,https://www.semanticscholar.org/author/144224740,178,2
1007,10.1145/258525.258528,38740575,Mark A. Sheldon,https://www.semanticscholar.org/author/38740575,30,3
1008,10.1145/258525.258528,145253803,David Kenneth Gifford,https://www.semanticscholar.org/author/145253803,222,4
1009,10.1145/258525.258529,144430625,Stephen E. Robertson,https://www.semanticscholar.org/author/144430625,207,1
1010,10.1145/258525.258529,48872185,Steve Walker,https://www.semanticscholar.org/author/48872185,45,2
1011,10.1145/258525.258530,145163573,Amit Singhal,https://www.semanticscholar.org/author/145163573,82,1
1012,10.1145/258525.258530,1798723,Mandar Mitra,https://www.semanticscholar.org/author/1798723,100,2
1013,10.1145/258525.258530,144009691,Chris Buckley,https://www.semanticscholar.org/author/144009691,154,3
1014,10.1145/258525.258531,145219946,Kui-Lam Kwok,https://www.semanticscholar.org/author/145219946,78,1
1015,10.1145/258525.258532,2346862,Aitao Chen,https://www.semanticscholar.org/author/2346862,47,1
1016,10.1145/258525.258532,2240476,Jianzhang He,https://www.semanticscholar.org/author/2240476,16,2
